[4/17/23 01:02AM] Redx12 used command ::vote | Player rights = PLAYER	
[4/23/23 12:01PM] Redx12 used command ::home | Player rights = OBSIDIAN_DONATOR	
[4/23/23 12:01PM] Redx12 used command ::vboss | Player rights = OBSIDIAN_DONATOR	
[4/23/23 12:05PM] Redx12 used command ::meurem | Player rights = OBSIDIAN_DONATOR	
[4/23/23 12:05PM] Redx12 used command ::meruem | Player rights = OBSIDIAN_DONATOR	
[4/23/23 12:08PM] Redx12 used command ::home | Player rights = OBSIDIAN_DONATOR	
[4/23/23 12:31PM] Redx12 used command ::vigar | Player rights = OBSIDIAN_DONATOR	
[4/23/23 12:31PM] Redx12 used command ::veigar | Player rights = OBSIDIAN_DONATOR	
[4/23/23 12:32PM] Redx12 used command ::ninetails | Player rights = OBSIDIAN_DONATOR	
[4/23/23 12:33PM] Redx12 used command ::meruem | Player rights = OBSIDIAN_DONATOR	
[4/23/23 12:34PM] Redx12 used command ::golden::golden | Player rights = OBSIDIAN_DONATOR	
[4/23/23 12:34PM] Redx12 used command ::golden | Player rights = OBSIDIAN_DONATOR	
[4/23/23 12:37PM] Redx12 used command ::home | Player rights = OBSIDIAN_DONATOR	
[4/23/23 12:47PM] Redx12 used command ::dropoff | Player rights = OBSIDIAN_DONATOR	
[4/26/23 12:56AM] Redx12 used command ::redx12 | Player rights = FORSAKEN_DONATOR	
[4/26/23 12:56AM] Redx12 used command ::redx | Player rights = FORSAKEN_DONATOR	
[4/26/23 12:56AM] Redx12 used command ::redx12 | Player rights = FORSAKEN_DONATOR	
[4/26/23 12:56AM] Redx12 used command ::noble | Player rights = FORSAKEN_DONATOR	
[4/26/23 12:57AM] Redx12 used command ::red | Player rights = FORSAKEN_DONATOR	
[4/26/23 12:57AM] Redx12 used command ::redx | Player rights = FORSAKEN_DONATOR	
[4/26/23 12:57AM] Redx12 used command ::redx12 | Player rights = FORSAKEN_DONATOR	
[4/26/23 12:57AM] Redx12 used command ::dropoff | Player rights = FORSAKEN_DONATOR	
[4/26/23 01:11AM] Redx12 used command ::veigar | Player rights = FORSAKEN_DONATOR	
[4/26/23 01:11AM] Redx12 used command ::redx12 | Player rights = FORSAKEN_DONATOR	
[4/26/23 01:12AM] Redx12 used command ::red | Player rights = FORSAKEN_DONATOR	
[4/26/23 01:12AM] Redx12 used command ::redx12 | Player rights = FORSAKEN_DONATOR	
[4/26/23 01:12AM] Redx12 used command ::redx | Player rights = FORSAKEN_DONATOR	
[4/26/23 01:12AM] Redx12 used command ::redx12 | Player rights = FORSAKEN_DONATOR	
[4/26/23 01:13AM] Redx12 used command ::bank | Player rights = FORSAKEN_DONATOR	
[4/26/23 01:14AM] Redx12 used command ::ninetails | Player rights = FORSAKEN_DONATOR	
[4/26/23 01:14AM] Redx12 used command ::bank | Player rights = FORSAKEN_DONATOR	
[4/26/23 01:14AM] Redx12 used command ::bank | Player rights = FORSAKEN_DONATOR	
[4/26/23 01:15AM] Redx12 used command ::bank | Player rights = FORSAKEN_DONATOR	
[4/26/23 01:16AM] Redx12 used command ::meruem | Player rights = FORSAKEN_DONATOR	
[4/26/23 01:18AM] Redx12 used command ::golden | Player rights = FORSAKEN_DONATOR	
[4/26/23 01:20AM] Redx12 used command ::home | Player rights = FORSAKEN_DONATOR	
[4/26/23 01:21AM] Redx12 used command ::dropoff | Player rights = FORSAKEN_DONATOR	
[4/26/23 01:25AM] Redx12 used command ::bank | Player rights = FORSAKEN_DONATOR	
[4/26/23 01:28AM] Redx12 used command ::bank | Player rights = FORSAKEN_DONATOR	
[4/26/23 01:30AM] Redx12 used command ::pos | Player rights = FORSAKEN_DONATOR	
[4/26/23 01:30AM] Redx12 used command ::bank | Player rights = FORSAKEN_DONATOR	
[4/26/23 01:30AM] Redx12 used command ::pos | Player rights = FORSAKEN_DONATOR	
[4/26/23 01:31AM] Redx12 used command ::bank | Player rights = FORSAKEN_DONATOR	
[4/26/23 01:33AM] Redx12 used command ::pos | Player rights = FORSAKEN_DONATOR	
[4/26/23 01:41AM] Redx12 used command ::veigar | Player rights = FORSAKEN_DONATOR	
[4/26/23 01:41AM] Redx12 used command ::bank | Player rights = FORSAKEN_DONATOR	
[4/26/23 01:44AM] Redx12 used command ::home | Player rights = FORSAKEN_DONATOR	
[4/26/23 01:45AM] Redx12 used command ::bank | Player rights = FORSAKEN_DONATOR	
[4/26/23 01:46AM] Redx12 used command ::bank | Player rights = FORSAKEN_DONATOR	
[4/26/23 01:46AM] Redx12 used command ::bank | Player rights = FORSAKEN_DONATOR	
[4/26/23 01:47AM] Redx12 used command ::bank | Player rights = FORSAKEN_DONATOR	
[4/26/23 01:48AM] Redx12 used command ::bank | Player rights = FORSAKEN_DONATOR	
[4/26/23 01:48AM] Redx12 used command ::bank | Player rights = FORSAKEN_DONATOR	
[4/26/23 01:49AM] Redx12 used command ::bank | Player rights = FORSAKEN_DONATOR	
[4/26/23 01:49AM] Redx12 used command ::bank | Player rights = FORSAKEN_DONATOR	
[4/26/23 01:49AM] Redx12 used command ::bank | Player rights = FORSAKEN_DONATOR	
[4/26/23 01:49AM] Redx12 used command ::bank | Player rights = FORSAKEN_DONATOR	
[4/26/23 01:53AM] Redx12 used command ::home | Player rights = FORSAKEN_DONATOR	
[4/26/23 01:53AM] Redx12 used command ::bank | Player rights = FORSAKEN_DONATOR	
[4/26/23 01:54AM] Redx12 used command ::home | Player rights = FORSAKEN_DONATOR	
[4/26/23 02:11AM] Redx12 used command ::veigar | Player rights = FORSAKEN_DONATOR	
[4/26/23 02:13AM] Redx12 used command ::perks | Player rights = FORSAKEN_DONATOR	
[4/26/23 02:13AM] Redx12 used command ::ninetails | Player rights = FORSAKEN_DONATOR	
[4/26/23 02:16AM] Redx12 used command ::home | Player rights = FORSAKEN_DONATOR	
[4/26/23 02:17AM] Redx12 used command ::bank | Player rights = FORSAKEN_DONATOR	
[4/26/23 02:18AM] Redx12 used command ::bank | Player rights = FORSAKEN_DONATOR	
[4/26/23 02:19AM] Redx12 used command ::bank | Player rights = FORSAKEN_DONATOR	
[4/26/23 02:21AM] Redx12 used command ::bank | Player rights = FORSAKEN_DONATOR	
[4/26/23 02:21AM] Redx12 used command ::bank | Player rights = FORSAKEN_DONATOR	
[4/26/23 03:37AM] Redx12 used command ::dropoff | Player rights = FORSAKEN_DONATOR	
[4/26/23 04:05AM] Redx12 used command ::veigar | Player rights = FORSAKEN_DONATOR	
[4/26/23 04:07AM] Redx12 used command ::home | Player rights = FORSAKEN_DONATOR	
[4/26/23 04:10AM] Redx12 used command ::ninetails::perks | Player rights = FORSAKEN_DONATOR	
[4/26/23 04:10AM] Redx12 used command ::perks | Player rights = FORSAKEN_DONATOR	
[4/26/23 04:35AM] Redx12 used command ::veigar | Player rights = FORSAKEN_DONATOR	
[4/26/23 04:39AM] Redx12 used command ::yell 42/50 vboss lets gooooo  | Player rights = FORSAKEN_DONATOR	
[4/26/23 04:41AM] Redx12 used command ::home | Player rights = FORSAKEN_DONATOR	
[4/26/23 04:43AM] Redx12 used command ::vboss | Player rights = FORSAKEN_DONATOR	
[4/26/23 04:43AM] Redx12 used command ::yell lets goooo! | Player rights = FORSAKEN_DONATOR	
[4/26/23 04:44AM] Redx12 used command ::yell gl all | Player rights = FORSAKEN_DONATOR	
[4/26/23 04:45AM] Redx12 used command ::home | Player rights = FORSAKEN_DONATOR	
[4/26/23 04:45AM] Redx12 used command ::bank | Player rights = FORSAKEN_DONATOR	
[4/26/23 04:54AM] Redx12 used command ::redx12 | Player rights = FORSAKEN_DONATOR	
[4/26/23 05:25AM] Redx12 used command ::bank | Player rights = FORSAKEN_DONATOR	
[4/26/23 05:27AM] Redx12 used command ::bank | Player rights = FORSAKEN_DONATOR	
[4/26/23 05:29AM] Redx12 used command ::bank | Player rights = FORSAKEN_DONATOR	
[4/26/23 05:35AM] Redx12 used command ::veigar | Player rights = FORSAKEN_DONATOR	
[4/26/23 05:38AM] Redx12 used command ::ninetails | Player rights = FORSAKEN_DONATOR	
[4/26/23 05:38AM] Redx12 used command ::yell vote plox k3 k3  | Player rights = FORSAKEN_DONATOR	
[4/26/23 05:39AM] Redx12 used command ::meruem | Player rights = FORSAKEN_DONATOR	
[4/26/23 05:41AM] Redx12 used command ::golden | Player rights = FORSAKEN_DONATOR	
[4/26/23 05:41AM] Redx12 used command ::vote | Player rights = FORSAKEN_DONATOR	
[4/26/23 05:42AM] Redx12 used command ::home | Player rights = FORSAKEN_DONATOR	
[4/26/23 05:47AM] Redx12 used command ::yell getting ready to go live - redx12 on youtube -  | Player rights = FORSAKEN_DONATOR	
[4/26/23 05:49AM] Redx12 used command ::yell starting soon @redx12 on yt | Player rights = FORSAKEN_DONATOR	
[4/26/23 05:50AM] Redx12 used command ::yell gonna host raids for people and my ironman live  | Player rights = FORSAKEN_DONATOR	
[4/26/23 05:51AM] Redx12 used command ::yell starting soon | Player rights = FORSAKEN_DONATOR	
[4/26/23 05:51AM] Redx12 used command ::yell starting soon  | Player rights = FORSAKEN_DONATOR	
[4/26/23 05:51AM] Redx12 used command ::yelll redx12 on yt | Player rights = FORSAKEN_DONATOR	
[4/26/23 05:52AM] Redx12 used command ::yell starting soon - redx12 on yt, hosting raids | Player rights = FORSAKEN_DONATOR	
[4/26/23 05:54AM] Redx12 used command ::bank | Player rights = FORSAKEN_DONATOR	
[4/26/23 05:57AM] Redx12 used command ::yell live on yt - redx12! huge ga's hosted by alexxxx! | Player rights = FORSAKEN_DONATOR	
[4/26/23 05:57AM] Redx12 used command ::yell hosting raids  | Player rights = FORSAKEN_DONATOR	
[4/26/23 05:58AM] Redx12 used command ::bank | Player rights = FORSAKEN_DONATOR	
[4/26/23 05:58AM] Redx12 used command ::pos | Player rights = FORSAKEN_DONATOR	
[4/26/23 06:00AM] Redx12 used command ::yell live on yt - redx12 - hosting raids! cursed box g'a!'s ! | Player rights = FORSAKEN_DONATOR	
[4/26/23 06:02AM] Redx12 used command ::yell live on yt - redx12 hosting raids :)  | Player rights = FORSAKEN_DONATOR	
[4/26/23 06:02AM] Redx12 used command ::yell cursed box g'a's  | Player rights = FORSAKEN_DONATOR	
[4/26/23 06:02AM] Redx12 used command ::bank | Player rights = FORSAKEN_DONATOR	
[4/26/23 06:04AM] Redx12 used command ::bank | Player rights = FORSAKEN_DONATOR	
[4/26/23 06:05AM] Redx12 used command ::yell hosting raids live on youtube -redx12 after bosses | Player rights = FORSAKEN_DONATOR	
[4/26/23 06:05AM] Redx12 used command ::veigar | Player rights = FORSAKEN_DONATOR	
[4/26/23 06:05AM] Redx12 used command ::yell huge ga's today!  | Player rights = FORSAKEN_DONATOR	
[4/26/23 06:06AM] Redx12 used command ::yell rolling cursed box g'a after bosses @redx12 on yt! | Player rights = FORSAKEN_DONATOR	
[4/26/23 06:06AM] Redx12 used command ::yell come hang out!!!! | Player rights = FORSAKEN_DONATOR	
[4/26/23 06:06AM] Redx12 used command ::yell then we raidin! | Player rights = FORSAKEN_DONATOR	
[4/26/23 06:07AM] Redx12 used command ::ninetails | Player rights = FORSAKEN_DONATOR	
[4/26/23 06:07AM] Redx12 used command ::bank | Player rights = FORSAKEN_DONATOR	
[4/26/23 06:07AM] Redx12 used command ::bank | Player rights = FORSAKEN_DONATOR	
[4/26/23 06:08AM] Redx12 used command ::bank | Player rights = FORSAKEN_DONATOR	
[4/26/23 06:09AM] Redx12 used command ::meruem | Player rights = FORSAKEN_DONATOR	
[4/26/23 06:09AM] Redx12 used command ::yell everyone vote! | Player rights = FORSAKEN_DONATOR	
[4/26/23 06:09AM] Redx12 used command ::golden | Player rights = FORSAKEN_DONATOR	
[4/26/23 06:09AM] Redx12 used command ::yell plox | Player rights = FORSAKEN_DONATOR	
[4/26/23 06:10AM] Redx12 used command ::yell rolling cursed box g/a after bosses | Player rights = FORSAKEN_DONATOR	
[4/26/23 06:10AM] Redx12 used command ::yell @redx12 on yrt | Player rights = FORSAKEN_DONATOR	
[4/26/23 06:10AM] Redx12 used command ::yell yt | Player rights = FORSAKEN_DONATOR	
[4/26/23 06:10AM] Redx12 used command ::home | Player rights = FORSAKEN_DONATOR	
[4/26/23 06:11AM] Redx12 used command ::yell $35 cursed box g/a at redx12 on yt hosted by alex!!!!!  | Player rights = FORSAKEN_DONATOR	
[4/26/23 06:11AM] Redx12 used command ::yell come join! | Player rights = FORSAKEN_DONATOR	
[4/26/23 06:12AM] Redx12 used command ::yell $35 cursed box g/a @redx12 on yt!!!! hosted by alex | Player rights = FORSAKEN_DONATOR	
[4/26/23 06:12AM] Redx12 used command ::yell lets goooo | Player rights = FORSAKEN_DONATOR	
[4/26/23 06:13AM] Redx12 used command ::vboss | Player rights = FORSAKEN_DONATOR	
[4/26/23 06:13AM] Redx12 used command ::home | Player rights = FORSAKEN_DONATOR	
[4/26/23 06:13AM] Redx12 used command ::home | Player rights = FORSAKEN_DONATOR	
[4/26/23 06:13AM] Redx12 used command ::home | Player rights = FORSAKEN_DONATOR	
[4/26/23 06:13AM] Redx12 used command ::home | Player rights = FORSAKEN_DONATOR	
[4/26/23 06:13AM] Redx12 used command ::home | Player rights = FORSAKEN_DONATOR	
[4/26/23 06:13AM] Redx12 used command ::home | Player rights = FORSAKEN_DONATOR	
[4/26/23 06:13AM] Redx12 used command ::home | Player rights = FORSAKEN_DONATOR	
[4/26/23 06:14AM] Redx12 used command ::yell come raids all @redx12 on yt!!!! | Player rights = FORSAKEN_DONATOR	
[4/26/23 06:15AM] Redx12 used command ::yell all come to redx12 on youtube - we hosting raids | Player rights = FORSAKEN_DONATOR	
[4/26/23 06:15AM] Redx12 used command ::yell raids give 2x2 aoe | Player rights = FORSAKEN_DONATOR	
[4/26/23 06:16AM] Redx12 used command ::yell 2 slots for raids! | Player rights = FORSAKEN_DONATOR	
[4/26/23 06:16AM] Redx12 used command ::yell redx12 on yt hostin raids! they drop 2x2 aoe!!!!!! | Player rights = FORSAKEN_DONATOR	
[4/26/23 06:17AM] Redx12 used command ::yell come, 2 spots!!!!! | Player rights = FORSAKEN_DONATOR	
[4/26/23 06:17AM] Redx12 used command ::yell come to raids lets goooo | Player rights = FORSAKEN_DONATOR	
[4/26/23 06:17AM] Redx12 used command ::yell 2 spotssss | Player rights = FORSAKEN_DONATOR	
[4/26/23 06:33AM] Redx12 used command ::bank | Player rights = FORSAKEN_DONATOR	
[4/26/23 06:37AM] Redx12 used command ::vboss | Player rights = FORSAKEN_DONATOR	
[4/26/23 06:37AM] Redx12 used command ::bank | Player rights = FORSAKEN_DONATOR	
[4/26/23 06:42AM] Redx12 used command ::bank | Player rights = FORSAKEN_DONATOR	
[4/26/23 06:53AM] Redx12 used command ::yell everyone vote for tarn!!!! | Player rights = FORSAKEN_DONATOR	
[4/26/23 06:54AM] Redx12 used command ::yell we #1 | Player rights = FORSAKEN_DONATOR	
[4/26/23 06:55AM] Redx12 used command ::bank | Player rights = FORSAKEN_DONATOR	
[4/26/23 06:59AM] Redx12 used command ::bank | Player rights = FORSAKEN_DONATOR	
[4/26/23 07:01AM] Redx12 used command ::bank | Player rights = FORSAKEN_DONATOR	
[4/26/23 07:01AM] Redx12 used command ::bank | Player rights = FORSAKEN_DONATOR	
[4/26/23 07:04AM] Redx12 used command ::bank | Player rights = FORSAKEN_DONATOR	
[4/26/23 07:05AM] Redx12 used command ::veigar | Player rights = FORSAKEN_DONATOR	
[4/26/23 07:06AM] Redx12 used command ::ninetails | Player rights = FORSAKEN_DONATOR	
[4/26/23 07:07AM] Redx12 used command ::meruem | Player rights = FORSAKEN_DONATOR	
[4/26/23 07:12AM] Redx12 used command ::bank | Player rights = FORSAKEN_DONATOR	
[4/26/23 07:12AM] Redx12 used command ::bank | Player rights = FORSAKEN_DONATOR	
[4/26/23 07:12AM] Redx12 used command ::bank | Player rights = FORSAKEN_DONATOR	
[4/26/23 07:15AM] Redx12 used command ::bank | Player rights = FORSAKEN_DONATOR	
[4/26/23 07:20AM] Redx12 used command ::bank | Player rights = FORSAKEN_DONATOR	
[4/26/23 07:22AM] Redx12 used command ::yell ^^^^ | Player rights = FORSAKEN_DONATOR	
[4/26/23 07:27AM] Redx12 used command ::yell live on yt - redx12!!!! hostin raids! Huge giveaways!!!!  | Player rights = FORSAKEN_DONATOR	
[4/26/23 07:31AM] Redx12 used command ::yell live on youtube - rolling cursed box g/a shortly!!!!! | Player rights = FORSAKEN_DONATOR	
[4/26/23 07:31AM] Redx12 used command ::yell Vote for tarn!!!! | Player rights = FORSAKEN_DONATOR	
[4/26/23 07:31AM] Redx12 used command ::yell go go go plox | Player rights = FORSAKEN_DONATOR	
[4/26/23 07:33AM] Redx12 used command ::yell live on youtube - hosting raids! huge g/a's! @redx12 on yt! | Player rights = FORSAKEN_DONATOR	
[4/26/23 07:33AM] Redx12 used command ::yell vote for tarn!!! vboss 38/50!!!! | Player rights = FORSAKEN_DONATOR	
[4/26/23 07:33AM] Redx12 used command ::yell go go plox k3 k3  | Player rights = FORSAKEN_DONATOR	
[4/26/23 07:35AM] Redx12 used command ::yell rolling cursed box g/a shortly!!!! @redx12 come!!!! keyword Tarn! | Player rights = FORSAKEN_DONATOR	
[4/26/23 07:35AM] Redx12 used command ::veigar | Player rights = FORSAKEN_DONATOR	
[4/26/23 07:35AM] Redx12 used command ::yell 44/50!!!!! vote plox! | Player rights = FORSAKEN_DONATOR	
[4/26/23 07:36AM] Redx12 used command ::yell cursed box giveaway after vboss!!!!! | Player rights = FORSAKEN_DONATOR	
[4/26/23 07:36AM] Redx12 used command ::yell vote vote!!!!! @redx12 on youtube! | Player rights = FORSAKEN_DONATOR	
[4/26/23 07:36AM] Redx12 used command ::vboss | Player rights = FORSAKEN_DONATOR	
[4/26/23 07:37AM] Redx12 used command ::yell @redx12 on youtube!!!! huge g/a's!!! hosting raids!!! vote vote! | Player rights = FORSAKEN_DONATOR	
[4/26/23 07:37AM] Redx12 used command ::yell vote vote! | Player rights = FORSAKEN_DONATOR	
[4/26/23 07:37AM] Redx12 used command ::cursed box g/a after vboss! | Player rights = FORSAKEN_DONATOR	
[4/26/23 07:37AM] Redx12 used command ::yell cursed box g/a after vboss! | Player rights = FORSAKEN_DONATOR	
[4/26/23 07:37AM] Redx12 used command ::yell @redx12 on youtube! | Player rights = FORSAKEN_DONATOR	
[4/26/23 07:38AM] Redx12 used command ::yell lets goooooo! | Player rights = FORSAKEN_DONATOR	
[4/26/23 07:38AM] Redx12 used command ::yell rolling g/a after boss! | Player rights = FORSAKEN_DONATOR	
[4/26/23 07:38AM] Redx12 used command ::yell come join @redx12 | Player rights = FORSAKEN_DONATOR	
[4/26/23 07:38AM] Redx12 used command ::yell rolling after this! | Player rights = FORSAKEN_DONATOR	
[4/26/23 07:38AM] Redx12 used command ::yell last chance! | Player rights = FORSAKEN_DONATOR	
[4/26/23 07:38AM] Redx12 used command ::yell 10% | Player rights = FORSAKEN_DONATOR	
[4/26/23 07:39AM] Redx12 used command ::yell you guys got til after this one! | Player rights = FORSAKEN_DONATOR	
[4/26/23 07:39AM] Redx12 used command ::yell lets goooooo | Player rights = FORSAKEN_DONATOR	
[4/26/23 07:39AM] Redx12 used command ::yell come enter g/a! @redx12 on yt | Player rights = FORSAKEN_DONATOR	
[4/26/23 07:39AM] Redx12 used command ::yell cursed box hosted by Alex!!! | Player rights = FORSAKEN_DONATOR	
[4/26/23 07:40AM] Redx12 used command ::yell everyone keep voting for tarn!!!! we #1!!!!!! | Player rights = FORSAKEN_DONATOR	
[4/26/23 07:40AM] Redx12 used command ::yell back to raids! rolling g/a!!!! | Player rights = FORSAKEN_DONATOR	
[4/26/23 07:43AM] Redx12 used command ::bank | Player rights = FORSAKEN_DONATOR	
[4/26/23 07:43AM] Redx12 used command ::bank | Player rights = FORSAKEN_DONATOR	
[4/26/23 07:44AM] Redx12 used command ::bank | Player rights = FORSAKEN_DONATOR	
[4/26/23 07:45AM] Redx12 used command ::bank | Player rights = FORSAKEN_DONATOR	
[4/26/23 07:45AM] Redx12 used command ::bank | Player rights = FORSAKEN_DONATOR	
[4/26/23 07:47AM] Redx12 used command ::yell live on yt redx12!!! | Player rights = FORSAKEN_DONATOR	
[4/26/23 07:47AM] Redx12 used command ::yell hosting raids! and huge ga's!!!  | Player rights = FORSAKEN_DONATOR	
[4/26/23 07:52AM] Redx12 used command ::bank | Player rights = FORSAKEN_DONATOR	
[4/26/23 07:56AM] Redx12 used command ::yell live on yt @redx12 - hosting raids - huge ga's!!! | Player rights = FORSAKEN_DONATOR	
[4/26/23 07:56AM] Redx12 used command ::bank | Player rights = FORSAKEN_DONATOR	
[4/26/23 07:56AM] Redx12 used command ::bank | Player rights = FORSAKEN_DONATOR	
[4/26/23 07:57AM] Redx12 used command ::yell vote!!!!! plox | Player rights = FORSAKEN_DONATOR	
[4/26/23 07:57AM] Redx12 used command ::yell tarn #1!!!! | Player rights = FORSAKEN_DONATOR	
[4/26/23 08:00AM] Redx12 used command ::yell live on youtube - redx12! hosting raids! Huge giveaways!  | Player rights = FORSAKEN_DONATOR	
[4/26/23 08:00AM] Redx12 used command ::yell vote for tarn!!!!! | Player rights = FORSAKEN_DONATOR	
[4/26/23 08:01AM] Redx12 used command ::yell Tarn #1 | Player rights = FORSAKEN_DONATOR	
[4/26/23 08:03AM] Redx12 used command ::yell vote plox! k3 k3  | Player rights = FORSAKEN_DONATOR	
[4/26/23 08:04AM] Redx12 used command ::veigar | Player rights = FORSAKEN_DONATOR	
[4/26/23 08:04AM] Redx12 used command ::bank | Player rights = FORSAKEN_DONATOR	
[4/26/23 08:04AM] Redx12 used command ::bank | Player rights = FORSAKEN_DONATOR	
[4/26/23 08:04AM] Redx12 used command ::yell vote ploxxxx! | Player rights = FORSAKEN_DONATOR	
[4/26/23 08:04AM] Redx12 used command ::yell live on yt! redx12!!!!  | Player rights = FORSAKEN_DONATOR	
[4/26/23 08:04AM] Redx12 used command ::yell hosting raids! huge g/a's! | Player rights = FORSAKEN_DONATOR	
[4/26/23 08:05AM] Redx12 used command ::yell live on yt @redx12 | Player rights = FORSAKEN_DONATOR	
[4/26/23 08:06AM] Redx12 used command ::yell 15/50 keep voting all k3 k3  | Player rights = FORSAKEN_DONATOR	
