[4/17/23 12:57AM] Login. ip: 24.147.0.90, mac: L9PDKW00065440A20230221220256.000000-300, uuid: AC-12-03-A5-1C-2A	
[4/17/23 12:58AM] Login. ip: 24.147.0.90, mac: L9PDKW00065440A20230221220256.000000-300, uuid: AC-12-03-A5-1C-2A	
[4/17/23 12:59AM] Login. ip: 24.147.0.90, mac: L9PDKW00065440A20230221220256.000000-300, uuid: AC-12-03-A5-1C-2A	
[4/17/23 01:00AM] Login. ip: 24.147.0.90, mac: L9PDKW00065440A20230221220256.000000-300, uuid: AC-12-03-A5-1C-2A	
[4/17/23 01:00AM] Login. ip: 24.147.0.90, mac: L9PDKW00065440A20230221220256.000000-300, uuid: AC-12-03-A5-1C-2A	
[4/17/23 01:01AM] PROGRESSION_ZONES|3037,10280,0|Said: Yoo 	
[4/17/23 01:01AM] (CC) Help. Said: Yooo 	
[4/17/23 01:02AM] (CC) Help. Said: Hey ruthie :) 	
[4/17/23 01:02AM] (CC) Help. Said: K doin it now	
[4/17/23 01:04AM] VBOSS|2980,2771,0|Said: There we go :) 	
[4/17/23 01:11AM] Picked up gr.Item $1 Scroll, amount: 5	
[4/23/23 08:21AM] Player bought 10946 x 10 from Ruthie's pos shop for 1000000 Billions	
[4/23/23 08:21AM] Player bought 10946 x 10 from Ruthie's pos shop for 1000000 Billions	
[4/23/23 08:21AM] Player bought 10946 x 2 from Ruthie's pos shop for 200000 Billions	
[4/23/23 08:21AM] Has just redeemed a $1 Scroll successfully!	
[4/23/23 08:53AM] Gave item in trade to Kabal. Id: 8829, amount: 1	
[4/23/23 08:53AM] Gave item in trade to Kabal. Id: 8833, amount: 1	
[4/23/23 08:55AM] Redx12 received x20 Counter Token from Black Goku!	
[4/23/23 09:01AM] Player bought 10946 x 1 from Icy's pos shop for 60000 Billions	
[4/23/23 09:02AM] Has just redeemed a $1 Scroll successfully!	
[4/23/23 09:24AM] Gave item in trade to Wizzy. Id: 13640, amount: 1	
[4/23/23 09:36AM] Login. ip: 24.147.0.90, mac: L9PDKW00065440A20230221220256.000000-300, uuid: AC-12-03-A5-1C-2A	
[4/23/23 09:38AM] Has just redeemed a $25 Bond successfully!	
[4/23/23 09:38AM] Has just redeemed a $1 Scroll successfully!	
[4/23/23 09:38AM] Has just redeemed a $1 Scroll successfully!	
[4/23/23 09:39AM] Has just redeemed a $1 Scroll successfully!	
[4/23/23 09:44AM] Has just redeemed a $1 Scroll successfully!	
[4/23/23 09:50AM] Login. ip: 24.147.0.90, mac: L9PDKW00065440A20230221220256.000000-300, uuid: AC-12-03-A5-1C-2A	
[4/23/23 09:54AM] Login. ip: 24.147.0.90, mac: L9PDKW00065440A20230221220256.000000-300, uuid: AC-12-03-A5-1C-2A	
[4/23/23 09:56AM] Has just redeemed a $1 Scroll successfully!	
[4/23/23 09:59AM] Player bought 10946 x 2 from Gon To Kill's pos shop for 120000 Billions	
[4/23/23 09:59AM] Player bought 10946 x 10 from Gizeh's pos shop for 600000 Billions	
[4/23/23 09:59AM] Player bought 10946 x 10 from Bigsmasher's pos shop for 600000 Billions	
[4/23/23 09:59AM] Player bought 10946 x 7 from Bigsmasher's pos shop for 420000 Billions	
[4/23/23 09:59AM] Redx12 received x20 Counter Token from Black Goku!	
[4/23/23 09:59AM] Player bought 10946 x 10 from Bulba's pos shop for 750000 Billions	
[4/23/23 09:59AM] Player bought 10946 x 10 from Bulba's pos shop for 750000 Billions	
[4/23/23 09:59AM] Player bought 10946 x 5 from Bulba's pos shop for 375000 Billions	
[4/23/23 09:59AM] Has just redeemed a $1 Scroll successfully!	
[4/23/23 11:52AM] Redx12 received x10 Counter Token from Black Goku!	
[4/23/23 11:59AM] Login. ip: 24.147.0.90, mac: L9PDKW00065440A20230221220256.000000-300, uuid: AC-12-03-A5-1C-2A	
[4/23/23 12:05PM] VBOSS|2977,2784,0|Said: :meruem	
[4/23/23 12:14PM] Redx12 received x10 Counter Token from Black Goku!	
[4/23/23 12:23PM] Redx12 received x20 Counter Token from Black Goku!	
[4/23/23 12:23PM] Redx12 received x10 Counter Token from Black Goku!	
[4/23/23 12:26PM] Redx12 received x1 Solar Staff from Sanctum Golem!	
[4/23/23 12:27PM] Redx12 received x1 Solar Staff from Sanctum Golem!	
[4/23/23 12:28PM] Redx12 received x1 Solar Robe Bottom from Sanctum Golem!	
[4/23/23 12:28PM] Redx12 received x1 Solar Staff from Sanctum Golem!	
[4/23/23 12:31PM] Login. ip: 24.147.0.90, mac: L9PDKW00065440A20230221220256.000000-300, uuid: AC-12-03-A5-1C-2A	
[4/23/23 12:36PM] Has just redeemed a $1 Scroll successfully!	
[4/23/23 12:36PM] Has just redeemed a $10 Bond successfully!	
[4/23/23 12:36PM] Has just redeemed a $10 Bond successfully!	
[4/23/23 12:37PM] Has just redeemed a $25 Bond successfully!	
[4/23/23 12:37PM] Has just redeemed a $25 Bond successfully!	
[4/23/23 12:37PM] Has just redeemed a $25 Bond successfully!	
[4/23/23 12:37PM] Redx12 received x1 Solar Staff from Sanctum Golem!	
[4/23/23 12:40PM] Redx12 received x1 Solar Hood from Sanctum Golem!	
[4/23/23 12:47PM] Redx12 received x1 Gladiator Helm from Ezkel-Nojad!	
[4/26/23 12:58AM] (CC) Help. Said: Yee :) 	
[4/26/23 12:58AM] (CC) Help. Said: Except vote boss, vote after update everyone k3	
[4/26/23 12:59AM] (CC) Help. Said: :o	
[4/26/23 12:59AM] (CC) Help. Said: Ty alex	
[4/26/23 12:59AM] (CC) Help. Said: Everyone vote!!! woo!	
[4/26/23 01:10AM] Login. ip: 64.140.248.190, mac: DST348220220311201601.000000-300, uuid: B0-C0-90-31-65-E9	
[4/26/23 01:11AM] (CC) Help. Said: Yooo	
[4/26/23 01:14AM] (CC) Help. Said: My acc is fine 	
[4/26/23 01:14AM] (CC) Help. Said: I re logged when alex said to re launch tho	
[4/26/23 01:14AM] (CC) Help. Said: Lol 	
[4/26/23 01:14AM] (CC) Help. Said: Oh	
[4/26/23 01:14AM] (CC) Help. Said: Idk then 	
[4/26/23 01:16AM] (CC) Help. Said: Oof	
[4/26/23 01:16AM] (CC) Help. Said: Weird, yea i dont see anything missing 	
[4/26/23 01:18AM] (CC) Help. Said: Alex is on it 	
[4/26/23 01:18AM] Has just redeemed a $25 Bond successfully!	
[4/26/23 01:18AM] Has just redeemed a $25 Bond successfully!	
[4/26/23 01:18AM] Has just redeemed a $1 Scroll successfully!	
[4/26/23 01:19AM] (CC) Help. Said: Pet fine	
[4/26/23 01:19AM] GLOBAL_BOSS|2139,5018,0|Said: Was 13/50	
[4/26/23 01:20AM] Has just redeemed a $1 Scroll successfully!	
[4/26/23 01:24AM] Redx12 received x20 Counter Token from Black Goku!	
[4/26/23 01:26AM] (CC) Help. Said: Chill	
[4/26/23 01:26AM] (CC) Help. Said: Servers fine	
[4/26/23 01:26AM] (CC) Help. Said: Hes working on it	
[4/26/23 01:26AM] (CC) Help. Said: Calm down.	
[4/26/23 01:26AM] (CC) Help. Said: Sad is gonna carry raids, ill carry on stream etc	
[4/26/23 01:27AM] (CC) Help. Said: Everyone chill, alex workin on it 	
[4/26/23 01:32AM] Redx12 received x10 Counter Token from Black Goku!	
[4/26/23 01:33AM] Played claimed 1500K Billions from pos	
[4/26/23 01:42AM] (CC) Help. Said: Its a far question, sometimes mobs hp scale based on players	
[4/26/23 01:42AM] (CC) Help. Said: Fair*	
[4/26/23 01:54AM] DEFAULT|2228,3725,0|Said: 1/sme	
[4/26/23 01:54AM] (CC) Help. Said: Same	
[4/26/23 02:09AM] (CC) Help. Said: Slayer	
[4/26/23 02:09AM] (CC) Help. Said: Skips tasks	
[4/26/23 02:10AM] (CC) Help. Said: There is a dry streak counter and boss slayer 	
[4/26/23 02:13AM] (CC) Help. Said: Got it	
[4/26/23 02:13AM] (CC) Help. Said: K3	
[4/26/23 02:13AM] Redx12 received x1 $10 Bond from Final Boss Veigar!	
[4/26/23 02:14AM] Has just redeemed a $10 Bond successfully!	
[4/26/23 02:14AM] GLOBAL_BOSS|2139,5018,12|Said: Rofl	
[4/26/23 02:15AM] GLOBAL_BOSS|2139,5018,12|Said: Lol sad	
[4/26/23 02:21AM] Redx12 received x20 Counter Token from Black Goku!	
[4/26/23 02:25AM] Redx12 received x20 Counter Token from Black Goku!	
[4/26/23 03:35AM] Login. ip: 64.140.248.190, mac: DST348220220311201601.000000-300, uuid: B0-C0-90-31-65-E9	
[4/26/23 03:36AM] Login. ip: 64.140.248.190, mac: DST348220220311201601.000000-300, uuid: B0-C0-90-31-65-E9	
[4/26/23 03:36AM] DEFAULT|2227,3729,0|Said: No	
[4/26/23 03:36AM] DEFAULT|2228,3725,0|Said: Sad	
[4/26/23 03:37AM] (CC) Help. Said: Nah, 200k golem	
[4/26/23 03:41AM] (CC) Help. Said: Gerx usually a 3x3 or some dr items that are 90%+	
[4/26/23 03:42AM] (CC) Help. Said: 4	
[4/26/23 03:42AM] (CC) Help. Said: 1.5 dmg scroll in inv	
[4/26/23 03:42AM] (CC) Help. Said: 1 less item u gotta do 	
[4/26/23 03:43AM] INSTANCE2|2786,4774,260|Said: X1.5 dmg booster scroll	
[4/26/23 03:43AM] (CC) Help. Said: The 1.5 dmg booster	
[4/26/23 03:43AM] (CC) Help. Said: I meant	
[4/26/23 03:43AM] (CC) Help. Said: From golen	
[4/26/23 03:43AM] (CC) Help. Said: Golden	
[4/26/23 03:47AM] Redx12 received x10 Counter Token from Black Goku!	
[4/26/23 03:52AM] (CC) Help. Said: Yee	
[4/26/23 03:53AM] (CC) Help. Said: Lol	
[4/26/23 04:05AM] (CC) Help. Said: Everyone vote plox :) 	
[4/26/23 04:05AM] (CC) Help. Said: 18/50	
[4/26/23 04:06AM] (CC) Help. Said: No	
[4/26/23 04:36AM] (CC) Help. Said: Vote plox! 	
[4/26/23 04:36AM] (CC) Help. Said: 36/50	
[4/26/23 04:36AM] (CC) Help. Said: Vbosssss soon	
[4/26/23 04:36AM] (CC) Help. Said: Lets goooo 	
[4/26/23 04:37AM] (CC) Help. Said: U can vote on yo data plan too k3 k3	
[4/26/23 04:37AM] (CC) Help. Said: Spawn vboss, ladys an gents, lets get itttt	
[4/26/23 04:38AM] (CC) Help. Said: Its allowed inherit	
[4/26/23 04:38AM] (CC) Help. Said: Can vote on data	
[4/26/23 04:38AM] (CC) Help. Said: My iron lost sover and im still playin bro	
[4/26/23 04:38AM] (CC) Help. Said: Youll get it 	
[4/26/23 04:38AM] (CC) Help. Said: :) 	
[4/26/23 04:39AM] GLOBAL_BOSS|2139,5018,8|Said: 42/50 for vbosss	
[4/26/23 04:41AM] (CC) Help. Said: Or ::vboss	
[4/26/23 04:43AM] (CC) Help. Said: Vboss	
[4/26/23 04:45AM] Has just redeemed a $1 Scroll successfully!	
[4/26/23 04:45AM] (CC) Help. Said: Gj all :) 	
[4/26/23 04:46AM] (CC) Help. Said: Tarn #1	
[4/26/23 04:47AM] (CC) Help. Said: It still #1 k3 	
[4/26/23 05:22AM] Login. ip: 24.147.0.90, mac: L9PDKW00065440A20230221220256.000000-300, uuid: AC-12-03-A5-1C-2A	
[4/26/23 05:27AM] Has just redeemed a $1 Scroll successfully!	
[4/26/23 05:39AM] (CC) Help. Said: Gzzz	
[4/26/23 05:51AM] AURA_LOBBY|2661,3044,0|Said: ;;yell starting soon	
[4/26/23 05:51AM] AURA_LOBBY|2661,3044,0|Said: Elo 500 or less	
[4/26/23 05:51AM] AURA_LOBBY|2661,3044,0|Said: Yee gonna host live	
[4/26/23 05:51AM] AURA_LOBBY|2661,3044,0|Said: For my iron + community	
[4/26/23 06:05AM] Has just redeemed a $1 Scroll successfully!	
[4/26/23 06:14AM] Gave item in trade to Ruthie. Id: 15003, amount: 1	
[4/26/23 06:15AM] (CC) Help. Said: Raids give 2x2 aoe	
[4/26/23 06:15AM] AURA_LOBBY|2661,3043,0|Said: Alo 500 	
[4/26/23 06:15AM] AURA_LOBBY|2661,3043,0|Said: Or lower	
[4/26/23 06:17AM] AURA_LOBBY|2660,3043,0|Said: Chris	
[4/26/23 06:17AM] AURA_LOBBY|2660,3043,0|Said: You over 1k 	
[4/26/23 06:17AM] AURA_LOBBY|2660,3043,0|Said: Damnbro	
[4/26/23 06:17AM] AURA_LOBBY|2660,3043,0|Said: U over 1k 	
[4/26/23 06:19AM] AURA_LOBBY|2660,3043,0|Said: Fly u over 1k	
[4/26/23 06:19AM] AURA_LOBBY|2660,3043,0|Said: Fly	
[4/26/23 06:19AM] AURA_LOBBY|2659,3042,0|Said: Ohhh	
[4/26/23 06:19AM] AURA_LOBBY|2659,3042,0|Said: Yee 	
[4/26/23 06:19AM] AURA_LOBBY|2659,3042,0|Said: Need sus	
[4/26/23 06:19AM] AURA_LOBBY|2659,3042,0|Said: Sorry bro 	
[4/26/23 06:20AM] AURA_LOBBY|2660,3043,0|Said: U gotta leave fly	
[4/26/23 06:20AM] AURA_LOBBY|2660,3043,0|Said: I cant kick	
[4/26/23 06:20AM] Login. ip: 24.147.0.90, mac: L9PDKW00065440A20230221220256.000000-300, uuid: AC-12-03-A5-1C-2A	
[4/26/23 06:20AM] Login. ip: 24.147.0.90, mac: L9PDKW00065440A20230221220256.000000-300, uuid: AC-12-03-A5-1C-2A	
[4/26/23 06:21AM] (CC) Help. Said: Crashed boys an girls	
[4/26/23 06:21AM] (CC) Help. Said: U still in? 	
[4/26/23 06:21AM] (CC) Help. Said: I hope	
[4/26/23 06:21AM] (CC) Help. Said: Yee 	
[4/26/23 06:21AM] (CC) Help. Said: Live on yt redx12	
[4/26/23 06:21AM] (CC) Help. Said: Doing g'as too!!	
[4/26/23 06:22AM] (CC) Help. Said: Vote plox! 	
[4/26/23 06:22AM] (CC) Help. Said: Tarn #1	
[4/26/23 06:22AM] (CC) Help. Said: Remember u need 1k sus kills	
[4/26/23 06:22AM] (CC) Help. Said: And 500 elo or lower	
[4/26/23 06:22AM] (CC) Help. Said: Ok 	
[4/26/23 06:22AM] (CC) Help. Said: Just lettin peeps know :) 	
[4/26/23 06:23AM] (CC) Help. Said: Come to raids im hosting live on yt @redx12	
[4/26/23 06:23AM] (CC) Help. Said: Lets get some aoe wepsssss	
[4/26/23 06:24AM] (CC) Help. Said: U need 1k sus kills btw an 500 elo or lower 	
[4/26/23 06:24AM] (CC) Help. Said: Come to me for invites	
[4/26/23 06:24AM] (CC) Help. Said: So i dont gotta run round 	
[4/26/23 06:26AM] AURA|2645,3046,296|Said: Gl gl 	
[4/26/23 06:27AM] (CC) Help. Said: Anyone for raids got 3 spots	
[4/26/23 06:27AM] (CC) Help. Said: U need 1k sus kills	
[4/26/23 06:27AM] AURA_LOBBY|2660,3043,0|Said: Blind 	
[4/26/23 06:27AM] AURA_LOBBY|2660,3043,0|Said: 500 elo or lower	
[4/26/23 06:28AM] (CC) Help. Said: Giving away marksman scroll @redx12 on yt	
[4/26/23 06:29AM] AURA|2646,3046,296|Said: Gl gl 	
[4/26/23 06:30AM] (CC) Help. Said: 2 spots for raids! come get aoe 2x2!! live on yt redx12	
[4/26/23 06:31AM] AURA|2646,3047,296|Said: Gl gl 	
[4/26/23 06:31AM] (CC) Help. Said: Yee come 	
[4/26/23 06:31AM] (CC) Help. Said: Redx12 on yt	
[4/26/23 06:32AM] AURA_LOBBY|2662,3042,0|Said: ???	
[4/26/23 06:32AM] AURA_LOBBY|2662,3042,0|Said: Says i have pet	
[4/26/23 06:32AM] AURA_LOBBY|2662,3042,0|Said: No pet	
[4/26/23 06:32AM] AURA_LOBBY|2662,3042,0|Said: Ye 	
[4/26/23 06:32AM] AURA_LOBBY|2660,3043,0|Said: Voki elo 	
[4/26/23 06:33AM] AURA_LOBBY|2660,3043,0|Said: Voki 	
[4/26/23 06:33AM] AURA_LOBBY|2660,3043,0|Said: Elo	
[4/26/23 06:33AM] AURA_LOBBY|2660,3043,0|Said: Kabal	
[4/26/23 06:33AM] AURA_LOBBY|2660,3043,0|Said: Elo	
[4/26/23 06:35AM] AURA|2645,3044,296|Said: Gl	
[4/26/23 06:36AM] (CC) Help. Said: Vote for tarn!!!!	
[4/26/23 06:36AM] (CC) Help. Said: Plox!!!!	
[4/26/23 06:37AM] (CC) Help. Said: Tarn #1	
[4/26/23 06:37AM] AURA|2646,3045,296|Said: Yee	
[4/26/23 06:37AM] AURA|2646,3045,296|Said: Gl gl 	
[4/26/23 06:37AM] (CC) Help. Said: Everyone vote!	
[4/26/23 06:37AM] (CC) Help. Said: Vboss close!!!!	
[4/26/23 06:38AM] VBOSS|2977,2778,0|Said: Gl gl	
[4/26/23 06:38AM] (CC) Help. Said: Lets goooooo! vote for tarn!!!!!	
[4/26/23 06:38AM] (CC) Help. Said: We numba 1!!!!!!	
[4/26/23 06:38AM] (CC) Help. Said: More raids after boss!	
[4/26/23 06:39AM] (CC) Help. Said: Live on yt hostin a cursed box g/a shortly!!!!!	
[4/26/23 06:39AM] (CC) Help. Said: Redx12 on yt!!!!!	
[4/26/23 06:39AM] Gave item in trade to Mattias123a. Id: 23168, amount: 1	
[4/26/23 06:40AM] VBOSS|2976,2779,0|Said: Lol i got nothin 	
[4/26/23 06:40AM] VBOSS|2976,2779,0|Said: Haha	
[4/26/23 06:42AM] AURA_LOBBY|2660,3043,0|Said: King elo	
[4/26/23 06:44AM] (CC) Help. Said: Cursed box g/a at redx12 on yt! 	
[4/26/23 06:44AM] (CC) Help. Said: Rollin soon!	
[4/26/23 06:45AM] AURA|2697,2646,0|Said: Gl	
[4/26/23 06:45AM] AURA_LOBBY|2661,3044,0|Said: Ik ik 	
[4/26/23 06:45AM] AURA_LOBBY|2661,3044,0|Said: Refreshin helps a lil 	
[4/26/23 06:45AM] AURA_LOBBY|2661,3044,0|Said: Its setup for twitch 	
[4/26/23 06:45AM] AURA_LOBBY|2661,3044,0|Said: I sozz	
[4/26/23 06:45AM] AURA_LOBBY|2664,3044,0|Said: 3 spots	
[4/26/23 06:45AM] (CC) Help. Said: 3 spots!!!	
[4/26/23 06:46AM] (CC) Help. Said: Cursed box g/a shortly! @redx12 on yt	
[4/26/23 06:47AM] AURA|2646,3046,296|Said: Gl gl 	
[4/26/23 06:47AM] (CC) Help. Said: Rolling cursed box g/a soooooon! @redx12 on ytt!	
[4/26/23 06:47AM] (CC) Help. Said: 2 spots for raids!	
[4/26/23 06:49AM] (CC) Help. Said: Rolling cursed box g/a after this raid!	
[4/26/23 06:49AM] (CC) Help. Said: Redx12 @ youtube	
[4/26/23 06:49AM] (CC) Help. Said: Box!	
[4/26/23 06:49AM] (CC) Help. Said: Everyone vote for tarn!!!! plox!	
[4/26/23 06:50AM] (CC) Help. Said: We #1!	
[4/26/23 06:51AM] AURA|2645,3045,296|Said: Gllllllllllll!	
[4/26/23 06:52AM] (CC) Help. Said: Live on yt @redx12!!!! 	
[4/26/23 06:52AM] (CC) Help. Said: Huge g/a's and hosting raids!	
[4/26/23 06:52AM] Gave item in trade to Drop. Id: 15003, amount: 1	
[4/26/23 06:56AM] AURA|2647,3043,296|Said: Gllll 	
[4/26/23 06:57AM] AURA|2646,3042,296|Said: Gl 	
[4/26/23 06:57AM] AURA|2646,3042,296|Said: !!!!	
[4/26/23 06:57AM] (CC) Help. Said: Live on youtube!!! redx12!!!!	
[4/26/23 06:58AM] (CC) Help. Said: Huge giveaways!!!!	
[4/26/23 06:58AM] AURA|2645,3044,296|Said: We are full 	
[4/26/23 06:59AM] AURA|2646,3045,296|Said: Dont think so 	
[4/26/23 06:59AM] AURA|2646,3045,296|Said: We hosting first thing in the morn :) 	
[4/26/23 06:59AM] AURA|2646,3045,296|Said: Glg gllglglg	
[4/26/23 07:00AM] AURA|2646,3045,296|Said: :o	
[4/26/23 07:00AM] AURA|2646,3045,296|Said: We can leave if it pops	
[4/26/23 07:00AM] AURA|2646,3045,296|Said: These are quick :) 	
[4/26/23 07:00AM] AURA|2646,3045,296|Said: We beasts!	
[4/26/23 07:01AM] AURA|2697,2646,0|Said: Glll	
[4/26/23 07:02AM] AURA|2647,3045,296|Said: Gllllll!	
[4/26/23 07:03AM] (CC) Help. Said: Live on youtube!!!! redx12 hosting raids and huge ga's	
[4/26/23 07:04AM] AURA|2643,3045,296|Said: Gl gl!	
[4/26/23 07:04AM] AURA|2643,3045,296|Said: Yeeee	
[4/26/23 07:05AM] AURA|2648,3046,296|Said: Bosses	
[4/26/23 07:05AM] AURA|2648,3046,296|Said: Leave all 	
[4/26/23 07:05AM] (CC) Help. Said: Vote ploxxxxx!!!! 	
[4/26/23 07:05AM] (CC) Help. Said: Can vote on your phone data too!	
[4/26/23 07:05AM] (CC) Help. Said: Lets gooooo!	
[4/26/23 07:05AM] (CC) Help. Said: Tarn #1	
[4/26/23 07:05AM] (CC) Help. Said: Live on yt! redx12 	
[4/26/23 07:06AM] (CC) Help. Said: Huge giveaways!	
[4/26/23 07:06AM] (CC) Help. Said: Hosting raids!	
[4/26/23 07:06AM] (CC) Help. Said: Back to raids after globals!!!!	
[4/26/23 07:07AM] (CC) Help. Said: Vote vote vote!!!!	
[4/26/23 07:07AM] (CC) Help. Said: :) k3 k3 	
[4/26/23 07:07AM] (CC) Help. Said: Live on yt - redx12!!!!	
[4/26/23 07:07AM] (CC) Help. Said: Huge giveaways!!! hosted by alex!!!!	
[4/26/23 07:07AM] GLOBAL_BOSS|2139,5018,12|Said: :o	
[4/26/23 07:09AM] (CC) Help. Said: Back to raidsssss	
[4/26/23 07:10AM] (CC) Help. Said: Come raids!!!!! hosting raids live on yt! redx12!!!!!!!!!!!	
[4/26/23 07:10AM] (CC) Help. Said: Huge giveaways!!!! hosted by alex!!!	
[4/26/23 07:11AM] (CC) Help. Said: Make sure u have 1k sus kills and 500 - elo 	
[4/26/23 07:11AM] AURA_LOBBY|2658,3044,0|Said: Bad boi kabal	
[4/26/23 07:11AM] AURA_LOBBY|2658,3044,0|Said: Kek	
[4/26/23 07:11AM] AURA_LOBBY|2658,3042,0|Said: Rhi 	
[4/26/23 07:14AM] AURA|2645,3044,296|Said: Gllllll	
[4/26/23 07:15AM] AURA|2646,3042,296|Said: Ok 	
[4/26/23 07:16AM] AURA|2697,2646,0|Said: Gl 	
[4/26/23 07:16AM] (CC) Help. Said: 1 more spot!	
[4/26/23 07:16AM] (CC) Help. Said: Live on yt! redx12!!!!!	
[4/26/23 07:17AM] (CC) Help. Said: 1 spot left! live on yt! redx12	
[4/26/23 07:17AM] (CC) Help. Said: Hosting raids and huge give aways!	
[4/26/23 07:18AM] AURA|2644,3045,296|Said: Gllglgllggll	
[4/26/23 07:20AM] AURA|2647,3041,296|Said: Gllll	
[4/26/23 07:21AM] (CC) Help. Said: Raids give chance at 2x2 now!!! hosting raids live on yt!!!! redx12	
[4/26/23 07:21AM] (CC) Help. Said: Huge giveaways!!! hosted by alex	
[4/26/23 07:21AM] (CC) Help. Said: You need 1k sasuke kills btw	
[4/26/23 07:21AM] (CC) Help. Said: 500 elo 	
[4/26/23 07:22AM] (CC) Help. Said: It is	
[4/26/23 07:22AM] (CC) Help. Said: Its from raids now swamp 	
[4/26/23 07:22AM] AURA|2646,3045,296|Said: Gllll 	
[4/26/23 07:22AM] (CC) Help. Said: Ohhh	
[4/26/23 07:26AM] (CC) Help. Said: Gzzz	
[4/26/23 07:30AM] (CC) Help. Said: Rolling cursed box g/a shortly!! @redx12!!!!!	
[4/26/23 07:30AM] (CC) Help. Said: On yt!!!!	
[4/26/23 07:30AM] AURA|2645,3044,296|Said: I gotta pee anyway	
[4/26/23 07:30AM] AURA|2645,3044,296|Said: All good	
[4/26/23 07:31AM] (CC) Help. Said: Everyone vote!!!!!	
[4/26/23 07:31AM] AURA|2643,3044,296|Said: Gllll 	
[4/26/23 07:31AM] AURA_LOBBY|2661,3044,0|Said: Gotta pee	
[4/26/23 07:31AM] AURA_LOBBY|2661,3044,0|Said: Brb	
[4/26/23 07:34AM] AURA_LOBBY|2662,3043,0|Said: Yee	
[4/26/23 07:34AM] AURA_LOBBY|2662,3043,0|Said: Rip your bongs 	
[4/26/23 07:34AM] AURA_LOBBY|2662,3043,0|Said: Cheers	
[4/26/23 07:34AM] AURA_LOBBY|2662,3043,0|Said: After bosses	
[4/26/23 07:34AM] AURA_LOBBY|2662,3043,0|Said: :) 	
[4/26/23 07:36AM] (CC) Help. Said:  k3 k3 slayer	
[4/26/23 07:36AM] (CC) Help. Said: Gz on rankkkkkk	
[4/26/23 07:36AM] (CC) Help. Said: I missed	
[4/26/23 07:36AM] (CC) Help. Said: Lets goooo 	
[4/26/23 07:38AM] VBOSS|2975,2776,0|Said: Glllll	
[4/26/23 07:40AM] (CC) Help. Said: Tyyyy	
[4/26/23 07:40AM] (CC) Help. Said: Ty for boss	
[4/26/23 07:40AM] (CC) Help. Said: Gzzzzzzzzz	
[4/26/23 07:41AM] (CC) Help. Said: Come raids!!! 	
[4/26/23 07:41AM] Gave item in trade to Partyskiller. Id: 15003, amount: 1	
[4/26/23 07:42AM] AURA_LOBBY|2665,3041,0|Said: Come for inv 	
[4/26/23 07:42AM] AURA_LOBBY|2665,3042,0|Said: 2 spots	
[4/26/23 07:42AM] AURA_LOBBY|2665,3042,0|Said: 1 spot	
[4/26/23 07:42AM] AURA_LOBBY|2664,3045,0|Said: Kabals spot	
[4/26/23 07:43AM] AURA_LOBBY|2659,3042,0|Said: Dwight elo	
[4/26/23 07:43AM] AURA_LOBBY|2659,3042,0|Said: 500	
[4/26/23 07:43AM] AURA_LOBBY|2659,3042,0|Said: Or lower	
[4/26/23 07:43AM] AURA_LOBBY|2659,3042,0|Said: Yee	
[4/26/23 07:43AM] AURA_LOBBY|2659,3042,0|Said: Solar	
[4/26/23 07:43AM] AURA_LOBBY|2659,3042,0|Said:  	
[4/26/23 07:43AM] AURA_LOBBY|2659,3042,0|Said: Get naked	
[4/26/23 07:43AM] AURA_LOBBY|2659,3042,0|Said: Just wear a wep	
[4/26/23 07:44AM] AURA_LOBBY|2659,3044,0|Said: Noa u didnt do 1k sasku	
[4/26/23 07:44AM] AURA_LOBBY|2659,3044,0|Said: Kk 	
[4/26/23 07:44AM] AURA_LOBBY|2659,3044,0|Said: Rhi has spot 	
[4/26/23 07:46AM] AURA|2646,3044,296|Said: Gllllll	
[4/26/23 07:47AM] (CC) Help. Said: Wb	
[4/26/23 07:50AM] (CC) Help. Said: Yo 	
[4/26/23 07:50AM] (CC) Help. Said: Yee	
[4/26/23 07:52AM] AURA_LOBBY|2658,3044,0|Said: Gzzzzzz	
[4/26/23 07:52AM] (CC) Help. Said: Yoo 	
[4/26/23 07:53AM] AURA|2647,3043,296|Said: They meant to be used in here	
[4/26/23 07:53AM] AURA|2647,3043,296|Said: Guys 	
[4/26/23 07:53AM] AURA|2647,3043,296|Said: And future raids	
[4/26/23 07:53AM] AURA|2647,3043,296|Said: Theyre good for this	
[4/26/23 07:53AM] (CC) Help. Said: Live rn!	
[4/26/23 07:53AM] (CC) Help. Said: @redx12 on youtube!	
[4/26/23 07:53AM] (CC) Help. Said: Hosting raids! and ga's!	
[4/26/23 07:53AM] (CC) Help. Said: @redx12!!!!	
[4/26/23 07:54AM] (CC) Help. Said: Sheeeeesh	
[4/26/23 07:55AM] (CC) Help. Said: $100 dolla	
[4/26/23 07:55AM] (CC) Help. Said: Get that $ peeps	
[4/26/23 07:55AM] AURA|2645,3044,296|Said: Gl gl 	
